scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
USRW01000029.1	6969	2.9971301477973884	0.497775864542976	0.001478446157355	0	4.9112651686157225	0.0588354815211809	0.2535514421007318	0.9290986582091312	0.0			0.0	0.9988681380871534	0.9988681380871534	2	4	6	2	2
USRW01000030.1	6175	2.0072874493927126	0.488744939271255	0.0135081487017689	0	2.732401831278715	0.0347745288967301	0.1663157894736842	0.8300812364838347	0.0			0.0	0.9717624148003896	0.9844206426484908	16	23	39	16	29
USRW01000031.1	6107	1.8997871295234976	0.3887342393974128	0.008646158003571	0	3.3547101988061785	0.0429315540037881	0.1984607827083674	0.8131617547969665	0.0			0.0	0.9752475247524752	0.9843234323432344	19	22	41	19	30
USRW01000032.1	4743	3.7659709044908287	0.654438119333755	0.0045990494411667	2	4.19758240168935	0.06095628004188	0.3189964157706093	0.964040152444426	0.0			0.0	0.998678122934567	1.0	0	9	9	0	2
USRW01000033.1	4570	2.2474835886214444	0.4833698030634573	0.0009627268955952	0	3.0354973587074205	0.044907541539158	0.1975929978118162	0.8625545281306971	0.0			0.0	0.982281284606866	0.982281284606866	16	1	17	16	16
USRW01000034.1	4569	0.8993215145546072	0.2775224337929525	0.0043512043002602	0	1.805955948244108	0.026720470742455	0.0625957539943094	0.5480125646125815	0.0			0.0	0.9965034965034965	1.0	0	2	2	0	1
USRW01000035.1	4513	1.6033680478617327	0.3565255927321072	0.002521728515625	0	3.015655612581137	0.0448949196037378	0.1107910480833148	0.7572623348946325	0.0			0.0	1.0	1.0	0	2	2	0	0
USRW01000036.1	3036	1.5497364953886692	0.2322134387351778	0.0025173433895768	0	3.923909421477084	0.0712261755837616	0.0955204216073781	0.7454905534048075	0.0			0.0	0.9586206896551724	0.9586206896551724	12	2	14	12	12
USRW01000037.1	2923	2.8368114950393437	0.4758809442353746	0.0082991355466672	0	4.077136802131594	0.0754249755368542	0.1922682175846732	0.9183166057165868	0.0			0.0	0.9679715302491104	0.9804270462633452	11	9	20	11	18
USRW01000038.1	2879	0.9676971170545328	0.3258075720736367	0.0	0	1.7194710520430976	0.032051582268676	0.0514067384508509	0.574494138012255	0.0			0.0	1.0	1.0	0	0	0	0	0
USRW01000039.1	2811	1.168267520455354	0.464247598719317	0.0023529412699681	0	1.625504815857707	0.030664444422416	0.0725720384204909	0.6435567436649359	0.0			0.0	0.9754901960784312	0.9803921568627452	4	1	5	4	5
USRW01000040.1	2606	4.832310053722179	0.5107444359171144	0.0049697732227391	2	5.998072071092654	0.1175189265926724	0.4194167306216423	0.985975223695049	0.0			0.0	0.989935956084172	0.9954254345837146	5	8	13	5	11
USRW01000041.1	2336	10.530821917808218	0.7076198630136986	0.0109673107320612	6	12.592496488687292	0.2605963904637623	0.5886130136986302	0.9999084582818408	0.0	0.0	0.0	0.0012842465753424	0.9832727272727272	0.9970909090909092	4	33	37	4	23
USRW01000042.1	2312	5.472318339100346	0.7383217993079585	0.0054341577624235	5	5.750666742361724	0.1196239745013962	0.5160034602076125	0.9920298908680002	0.0			0.0	0.9983235540653814	0.9991617770326908	1	8	9	1	2
USRW01000043.1	2158	0.8873957367933272	0.5278035217794254		1	0.9050463928120804	0.0194870351815739	0.0	0.543227779423614				0.0	0.0	0.0	0	0	0	0	0
USRW01000044.1	2157	1.682892906815021	0.4506258692628651	0.0	0	2.1742688301769904	0.0468261941757275	0.1330551692165044	0.7737227896102722	0.0			0.0	0.9930313588850174	0.9930313588850174	2	0	2	2	2
WENH01000003.1	410715	0.0046212093544185	0.0023349524609522		0	0.1043148214982474	0.0001627707129709	0.0	0.0040722138185471				0.0	0.0	0.0	0	0	0	0	0
NZ_LWUD01000001.1	52748	0.7994236748312732	0.1861681959505573	0.0053207304290781	0	2.326214609214681	0.0101286344371177	0.0633578524304239	0.5063315321840381	0.0			0.0	0.9847396768402156	0.9886295631358468	38	38	76	38	51
NZ_LWUD01000002.1	92023	1.5279767014768046	0.261554176673223	0.0066650256280569	0	3.78127375201269	0.0124650000918483	0.1211110265911783	0.7405531533972707	0.0			0.0	0.9850157021085688	0.9887842081650964	125	133	258	125	167
NZ_LWUD01000003.1	33039	0.4786161808771452	0.1245195072490087	0.0038116879339488	0	1.72153084854073	0.009471263840988	0.0256666363994067	0.3446711365302699	0.0			0.0	0.9752358490566038	0.9764150943396226	20	5	25	20	21
NZ_LWUD01000004.1	21625	0.8630289017341041	0.1791907514450867	0.006136763030561	0	2.9603490780488326	0.020131443141396	0.0590982658959537	0.5332934167789714	0.0			0.0	0.9835680751173708	0.985133020344288	19	13	32	19	21
NZ_LWUD01000005.1	85241	0.5410424560950716	0.1408359826843889	0.0042587750653425	0	1.815877641542447	0.0062196344552997	0.0422331976396335	0.3798168793916029	0.0			0.0	0.9794444444444445	0.9827777777777778	61	22	83	62	74
NZ_LWUD01000006.1	63984	1.5039384846211552	0.2615185046261565	0.0073201540266651	0	3.492367019525091	0.0138066265730678	0.1272036759189797	0.7349873403626299	0.0			0.0	0.994348200024573	0.9960683130605724	31	93	124	32	46
NZ_LWUD01000007.1	46254	1.0600596705149825	0.2756085960133178	0.0044590093824736	0	2.250606612832537	0.0104647687869172	0.0829333679249362	0.6078193443348732	0.0			0.0	0.9924400417101148	0.9963503649635036	14	26	40	14	29
NZ_LWUD01000008.1	26746	0.8815897704329619	0.207283332087041	0.0038639373537422	0	2.195537328816892	0.0134251616702115	0.0773947506169146	0.5408800468808672	0.0			0.0	0.9859903381642512	0.9879227053140096	25	13	38	25	29
NZ_LWUD01000009.1	14524	1.8633296612503445	0.4679840264389975	0.0014304181251243	0	2.883032698232696	0.0239233172385578	0.1582208757917929	0.807049208881294	0.0			0.0	1.0	1.0	0	1	1	0	0
NZ_LWUD01000010.1	29459	0.5287009063444109	0.1108659492854475	0.0032881757536348	0	1.8941980174526705	0.0110363063886724	0.0539393733663736	0.3730214191786047	0.0			0.0	0.9930774071743236	0.9930774071743236	11	3	14	11	11
NZ_LWUD01000011.1	32332	1.481349746381294	0.3676234071508103	0.0049899478874371	0	2.595662940081265	0.014435729238035	0.1219225535073611	0.7296483678652397	0.0			0.0	0.9850329781836632	0.987316083206494	49	29	78	50	59
NZ_LWUD01000012.1	1163	4.331040412725709	0.4815133276010318	0.0072726004247395	0	5.586769581821113	0.1638919776698826	0.3645743766122098	0.9781664758300056	0.0			0.0	0.9716981132075472	0.981132075471698	8	7	15	8	12
NZ_LWUD01000013.1	42112	1.7420687689969605	0.3493066109422492	0.0037635117471812	0	3.422712220166828	0.0166790998307406	0.1427621580547112	0.7852426994295892	0.0			0.0	0.9938456420492348	0.9956753160345976	25	36	61	26	37
NZ_LWUD01000014.1	56103	1.3131026861308663	0.2444432561538598	0.0039321509427516	0	3.0501515930335192	0.0128775205755965	0.1136659358679571	0.6863475244806854	0.0			0.0	0.9879253567508232	0.990434373529873	61	36	97	61	77
NZ_LWUD01000016.1	191158	0.679422258027391	0.1697234748218751	0.0048531759302581	0	1.954332290297012	0.0044699565809171	0.0560531079002709	0.4511498655259018	0.0			0.0	0.9776948203453104	0.9801213252449836	213	71	284	213	239
NZ_LWUD01000017.1	45008	0.3469161038037682	0.1300213295414148	0.0026279032847686	0	1.136553444266721	0.0053573476510874	0.0193076786349093	0.263854080459313	0.0			0.0	0.9884925201380896	0.9884925201380896	10	2	12	10	10
NZ_LWUD01000018.1	1539	0.7024041585445094	0.1884340480831708		0	1.4726665123743616	0.037551409552007	0.0	0.4621754417958491				0.0	0.0	0.0	0	0	0	0	0
NZ_LWUD01000019.1	11939	3.687829801490912	0.4895719909540162	0.00295338605211	0	5.97126843392217	0.0546513390958104	0.3136778624675433	0.9614713714267612	0.0			0.0	0.9807743658210948	0.9823765020026702	64	19	83	66	72
NZ_LWUD01000020.1	24005	0.5290981045615497	0.1119766715267652	0.0032493010613421	0	2.052192602859679	0.0132457425242539	0.0262028744011664	0.3732412783270599	0.0			0.0	0.9936406995230525	0.9952305246422892	3	4	7	3	4
NZ_LWUD01000021.1	23785	0.9901198234181208	0.2589867563590498	0.0060819028220815	0	2.414958274345122	0.0156591139091674	0.0599957956695396	0.5828359812068227	0.0			0.0	0.9838822704975472	0.9880868955851436	17	16	33	17	23
NZ_LWUD01000022.1	35034	1.0583718673288804	0.1855340526345835	0.0058490806717532	0	2.69607381128004	0.0144043316881856	0.1049837300907689	0.6072344299050911	0.0			0.0	0.9964654703643284	0.9980967917346384	7	35	42	7	13
NZ_LWUD01000023.1	3049	35.73269924565431	0.91439816333224	0.0048687967907967	38	24.643147783138357	0.4463635265731896	0.8291243030501804	0.99999999999998	0.0	0.0043615866802431	0.0	0.3142013775008199	0.9984177215189872	1.0	0	31	31	0	4
NZ_LWUD01000024.1	4839	4.511056003306468	0.3213473858235172	0.0065525288099201	0	9.429907601244814	0.1355734054960772	0.2205001033271337	0.981375222310456	0.0			0.0	0.9925023430178068	0.9943767572633552	6	14	20	6	8
NZ_LWUD01000025.1	4325	2.0	0.3623121387283237	0.0028373121305276	0	3.0485095382209773	0.0463601375186233	0.2423121387283237	0.8289843147366748	0.0			0.0	0.9837786259541984	0.9837786259541984	17	5	22	17	17
NZ_LWUD01000026.1	66021	0.5336180912134018	0.1218854606867511	0.0031764899637151	0	1.9868344584626427	0.0077325711277427	0.050347616667424	0.3757377800113431	0.0			0.0	0.987063778580024	0.9888688327316486	37	12	49	37	43
NZ_LWUD01000027.1	15518	3.1704472225802296	0.4918803969583709	0.0063570654120724	0	5.561986907257781	0.0446504748759878	0.2376594922026034	0.9391598227087752	0.0			0.0	0.9864425162689804	0.9910520607375272	32	39	71	33	50
NZ_LWUD01000028.1	8396	2.6364935683658883	0.3937589328251548	0.0045151423192383	0	5.217272801914478	0.0569420627460862	0.2055740828966174	0.9025117889763772	0.0			0.0	0.992468134414832	0.993047508690614	12	14	26	12	13
NZ_LWUD01000030.1	5401	1.194408442880948	0.2379189039066839	0.0009441073838766	0	2.57074936411336	0.0349834677703447	0.1140529531568228	0.6516900919269977	0.0			0.0	0.9967532467532468	0.9967532467532468	2	0	2	2	2
NZ_LWUD01000031.1	11690	2.11890504704876	0.4464499572284003	0.0076491417624807	0	3.3093527156316687	0.030609369082269	0.1992301112061591	0.8460293311226498	0.0			0.0	0.9725203950193216	0.978960927436668	49	36	85	49	64
NZ_LWUD01000032.1	43980	1.06293769895407	0.2469986357435198	0.0053218342994143	0	2.3403735881844536	0.0111599567953103	0.1048203728967712	0.6088147273680389	0.0			0.0	0.975054229934924	0.9772234273318872	103	37	140	105	115
NZ_LWUD01000033.1	27119	0.5513477635606032	0.1093698145211844	0.0031655229155496	0	2.097430014125817	0.0127367507563827	0.0470887569600649	0.3854346906945709	0.0			0.0	0.990602975724354	0.990602975724354	12	3	15	12	12
NZ_LWUD01000034.1	4353	0.2386859637031932	0.2062945095336549		0	0.4964855312829847	0.0075259642907009	0.0	0.1900313258479945				0.0	0.0	0.0	0	0	0	0	0
NZ_LWUD01000035.1	7231	1.1493569354169548	0.2092380030424561	0.0015597947408397	0	3.3448522921879627	0.0393375941673638	0.0728806527451251	0.6375548672133791	0.0			0.0	1.0	1.0	0	2	2	0	0
NZ_LWUD01000036.1	1110	0.1954954954954955	0.1954954954954955		0	0.3965816520421314	0.0119087682700633	0.0	0.1585448147162406				0.0	0.0	0.0	0	0	0	0	0
NZ_LWUD01000037.1	13089	0.3358545343418137	0.0848040339216135	0.0011034482511981	0	1.6768863114893722	0.0146577387353393	0.0221560088624035	0.2566286446608936	0.0			0.0	0.9758620689655172	0.9758620689655172	7	1	8	7	7
NZ_LWUD01000038.1	32522	1.9890535637414672	0.370272430969805	0.0076154800245266	0	3.6979630758595183	0.0205059844976014	0.1692700325933214	0.8273233134364655	0.0			0.0	0.9832879200726612	0.9883742052679384	64	84	148	64	92
NZ_LWUD01000039.1	1416	7.3142655367231635	0.9096045197740112	0.0100182334669056	7	4.724855529145644	0.1256059792732256	0.644774011299435	0.9984328498010518	0.0			0.0	0.9715224534501644	0.976998904709748	21	9	30	21	26
NZ_LWUD01000040.1	14035	2.931385821161382	0.5806911293195582	0.0089446648430273	1	3.997175031530164	0.0337413480564737	0.2345564659779123	0.924860859690546	0.0			0.0	0.9817739975698664	0.9875455650060754	41	48	89	41	60
NZ_LWUD01000041.1	6507	0.9538958045182112	0.2432764714922391	0.0	0	2.0279349519294314	0.025141836104912	0.0454894728753649	0.5692769605807544	0.0			0.0	0.9966216216216216	0.9966216216216216	1	0	1	1	1
NZ_LWUD01000042.1	7891	0.925104549486757	0.2700544924597642	0.0014054827916446	0	2.02000942256707	0.0227412793833672	0.0774299835255354	0.5581864494330608	0.0			0.0	0.995090016366612	0.995090016366612	3	0	3	3	3
NZ_LWUD01000043.1	5036	0.920571882446386	0.3369737887212073	0.0038095239609007	0	1.4795554546294571	0.0208512218942529	0.0500397140587768	0.556414615799975	0.0			0.0	0.9563492063492064	0.9603174603174603	10	2	12	10	11
NZ_LWUD01000044.1	2353	0.2311942201444964	0.2311942201444964		0	0.4215963148751119	0.0086931694958035	0.0	0.1846554516668663				0.0	0.0	0.0	0	0	0	0	0
NZ_LWUD01000045.1	1337	10.166043380703066	0.6364996260284218	0.0047418225945995	3	11.434086032027068	0.3128226757891307	0.4794315632011967	0.999873670414114	0.0			0.0	1.0	1.0	0	2	2	0	0
NZ_LWUD01000046.1	40126	1.1501021781388625	0.2874445496685441	0.0070085381361808	0	2.6576820824292087	0.0132676958081068	0.0977919553406768	0.6377932955303949	0.0			0.0	0.97782874617737	0.9824159021406728	68	51	119	69	87
NZ_LWUD01000047.1	4348	0.3776448942042318	0.2171113155473781		0	0.8386241694793469	0.0127195736599663	0.0	0.2835597606783775				0.0	0.0	0.0	0	0	0	0	0
NZ_LWUD01000049.1	1263	11.05938242280285	0.9334916864608076	0.0061972635172902	9	9.472489914314671	0.2666456321919244	0.6745843230403801	0.9999425981875488	0.0			0.0	0.9929577464788732	0.9976525821596244	2	14	16	2	6
NZ_LWUD01000050.1	21655	1.98993304086816	0.4074809512814592	0.005180992540859	0	3.3749714103163866	0.0229351208051287	0.1745555299007157	0.8274573583497399	0.0			0.0	0.988095238095238	0.9902116402116402	37	33	70	37	45
NZ_LWUD01000051.1	242880	0.6569046442687747	0.1552906785243741	0.003896335401324	0	2.2037746477550253	0.0044716952627979	0.0500699934123847	0.4401278365629169	0.0			0.0	0.9849518954033384	0.9864320368390758	163	69	232	165	183
NZ_LWUD01000052.1	21372	26.135785139434773	0.5647576268014224	0.0048761853137393	4	37.519861825715736	0.2566544556183127	0.4756223095639154	0.9999999999050716	0.0	0.0045733616234315	0.0	0.2434493730114168	0.9935071323167732	0.9958681751106738	41	111	152	42	66
NZ_LWUD01000053.1	54123	0.923969476932173	0.2185207767492563	0.0054245106856524	0	2.4319427909319478	0.0104536134265355	0.0710603625076215	0.5577434113939483	0.0			0.0	0.9755590223608944	0.9810192407696308	73	35	108	73	94
NZ_MIYK01000003.1	9791	0.251251149014401	0.051680114390767	0.0013440860215053	0	1.1777011936238473	0.0119026529066783	0.0284955571443162	0.1989683059383958	0.0			0.0	0.989247311827957	0.989247311827957	3	1	4	3	3
NZ_MIYK01000009.1	1710	0.6222222222222222	0.1076023391812865	0.0049979175840105	0	1.9412354472676403	0.046957739436593	0.0859649122807017	0.4227167445208744	0.0			0.0	0.9591836734693876	0.9591836734693876	6	1	7	6	6
NZ_MIYK01000019.1	72384	0.072446949602122	0.0090075154730327	0.0014611648267351	0	0.907361400399284	0.0033725780623271	0.0058162024756852	0.0619674757144883	0.0			0.0	0.9691211401425178	0.9691211401425178	13	1	14	13	13
NZ_NARH01000001.1	81313	9.517100586622066	0.837701228585835	0.0052454362574407	6	12.70423136268676	0.0445523967717281	0.6065204825796613	0.9997759407020133	0.0	0.0121589744797884	0.0	0.0153480993199119	0.9954783243440528	0.9979723427551808	99	534	633	100	223
NZ_NARH01000002.1	75132	21.13468295799393	0.741388489591652	0.0100840096505414	5	57.286914362659154	0.2089997881273682	0.5111936325400628	0.9999999921435032	0.0	0.0197892907503219	0.0	0.0795400095831336	0.9900278595047778	0.9955476866196268	168	962	1130	171	383
NZ_NARH01000003.1	69153	15.795019738839963	0.8728327042933784	0.0041056263804202	7	38.60982443640994	0.1468234599730619	0.6410278657469669	0.999999123213598	0.0	0.0077426087856292	0.0	0.0498893757320723	0.9977215818087484	0.9992330077375984	33	318	351	34	101
NZ_NARH01000004.1	63713	6.778946211919075	0.6646210349536201	0.0051454042462194	4	7.84079564517465	0.0310634376748618	0.4892879004284839	0.9974858223452076	0.0			0.0	0.9949637518444858	0.997273368833002	85	295	380	85	157
NZ_NARH01000005.1	62516	7.3449037046516095	0.6757310128607077	0.0081918052722539	4	9.767150520516536	0.0390639146935293	0.4824524921620065	0.9984746783470672	0.0	0.0087421384622465	0.0	0.0050866978053618	0.9906501773813866	0.9959550412784722	120	531	651	122	282
NZ_NARH01000006.1	62311	4.717112548346199	0.7481664553610117	0.0039846391285879	3	4.81943471643894	0.0193071080074642	0.4250132400378745	0.984473551900614	0.0			0.0	0.9975833553600424	0.9986783974625232	35	153	188	35	64
NZ_NARH01000007.1	60204	5.681781941399243	0.6918477177596173	0.0033994779749886	4	6.282004732312951	0.025602901923305	0.4613480831838416	0.993375719085812	0.0			0.0	0.9976957695769576	0.9985958595859586	39	126	165	39	64
NZ_NARH01000008.1	52055	11.342848909806936	0.8179617712035347	0.0052337387657968	5	20.483850500166284	0.0897810217645209	0.5481702045912976	0.9999553088734556	0.0	0.0086790349441235	0.0	0.0509461146863894	0.9944278955668476	0.9962151743472928	108	326	434	108	159
NZ_NARH01000009.1	51800	5.2708108108108105	0.7956563706563706	0.0027108519081257	4	5.648311098151796	0.0248174937403074	0.4304826254826255	0.9904777674483638	0.0			0.0	0.997847437104803	0.9986994932508184	29	92	121	29	48
NZ_NARH01000010.1	49674	5.813765752707654	0.8333735958449088	0.0030012132833711	5	5.395554954410222	0.0242089484270632	0.5036840198091557	0.9941044364974194	0.0			0.0	0.9984012789768184	0.9992006394884092	20	94	114	20	40
NZ_NARH01000011.1	46017	7.443683855966273	0.8394506378077667	0.0049688458599463	5	7.175161105274561	0.0334485445204097	0.561814112175935	0.9986020841705536	0.0			0.0	0.9958998955633775	0.9981433489343596	48	241	289	48	106
NZ_NARH01000012.1	38509	5.888130047521359	0.8515671661170116	0.0033759165597363	5	5.07953840026619	0.0258850355802985	0.544262380222805	0.9944791245318236	0.0			0.0	0.9979483753995896	0.998854907199771	24	95	119	24	43
NZ_NARH01000013.1	37549	7.182375029960851	0.8833790513728728	0.0042250476006359	6	5.966133205059422	0.0307892805546575	0.6149298250286293	0.9982392882556052	0.0			0.0	0.9964486790818536	0.9984841922910352	35	153	188	35	82
NZ_NARH01000015.1	36364	7.149433505664943	0.8462765372346277	0.0036793513671365	5	8.011060955522971	0.0420107256623723	0.5697118028819712	0.9981873216670858	0.0	0.0043534881384798	0.0	0.0070949290507094	0.9985519138871458	0.9993724960177632	13	118	131	13	30
NZ_NARH01000016.1	36224	13.899541740282686	0.8171654151943463	0.0043755888783703	8	18.486494563295697	0.0971320063246149	0.6573266342756183	0.9999953250652692	0.0	0.0038663341899677	0.0	0.0774900618374558	0.9932384192180084	0.9958422577800176	98	232	330	99	161
NZ_NARH01000017.1	34004	11.41142218562522	0.7536466298082578	0.0057196024491836	6	18.77849182427029	0.1018361780411114	0.5574344194800611	0.9999579346328948	0.0	0.0068556962511207	0.0	0.0278790730502293	0.9937219730941704	0.9968873648113954	59	237	296	59	119
NZ_NARH01000018.1	33945	4.742671969362204	0.7500957431138606	0.002785945987592	3	4.958104754736908	0.0269112697142097	0.4111356606274856	0.9848200431404692	0.0			0.0	0.9972055030094584	0.9980653482373172	27	54	81	27	39
NZ_NARH01000019.1	33711	10.818634866957373	0.7562516685948207	0.004612156260343	4	25.72936246691952	0.1401359780539027	0.443267776096823	0.9999290016973484	0.0	0.0084673685637134	0.0	0.0507252825487229	0.9957170581543198	0.9979254500434986	31	156	187	31	64
NZ_NARH01000020.1	33523	8.195955015959193	0.874862035020732	0.0038871726970564	7	7.405593663802649	0.0404478012507152	0.6303135160934283	0.9992805534190607	0.0			0.0	0.9980123047799336	0.9987221959299574	27	142	169	27	42
NZ_NARH01000021.1	32882	4.07082902499848	0.6945137157107232	0.0042500054811838	3	4.968718028506865	0.027401342613908	0.3412505322060702	0.9725267377492663	0.0			0.0	0.9941181712859816	0.9967026111754744	37	79	116	37	66
NZ_NARH01000022.1	32277	5.1599591040059485	0.543699848189113	0.0070463451261524	1	13.844200935066716	0.0770598289425948	0.2852805403228305	0.9894985705063968	0.0	0.0075688197511872	0.0	0.0139108343402422	0.9897914856646396	0.9932667245873154	62	123	185	62	94
NZ_NARH01000023.1	31933	6.168289856887859	0.7399868474618733	0.003542415289592	5	6.237217185848127	0.0349042094903004	0.5124479378699152	0.9956890627694914	0.0			0.0	0.9984111464189684	0.999388902468834	10	79	89	10	26
NZ_NARH01000024.1	30343	10.920146326994692	0.8872886662492173	0.0056194309493965	8	10.623813933230316	0.060989960739868	0.6547803447253073	0.9999350887241046	0.0	0.0037440001964569	0.0	0.0032956530336486	0.994010469096034	0.9974833903764848	50	229	279	50	119
NZ_NARH01000025.1	28154	5.436350074589757	0.7364850465298004	0.0044708967490241	4	5.99754407165485	0.035744654844118	0.4439156070185409	0.9917726977761584	0.0			0.0	0.9954392702832452	0.9966394623139704	42	91	133	42	57
NZ_NARH01000026.1	27428	3.85277818287881	0.6551698993729036	0.0025284057774854	2	4.6040049456307885	0.0278001172891226	0.3444655096981187	0.9666935143095798	0.0			0.0	0.99809483488569	0.9989415749364944	8	30	38	10	18
NZ_NARH01000027.1	27178	13.944256383839871	0.8988888071234087	0.0059499550892525	8	26.47209513620047	0.1605785595255495	0.7005666347781294	0.999995506049446	0.0	0.0226248175703406	0.0	0.0302450511443078	0.9930672268907564	0.9964810924369748	66	255	321	67	132
NZ_NARH01000028.1	25453	7.6389816524574705	0.9083801516520644	0.0037201354647503	6	7.190597681860104	0.0450717097721073	0.5866106156445213	0.998823511117076	0.0			0.0	0.997454959480276	0.998861429241176	17	92	109	17	38
NZ_NARH01000029.1	24413	8.013148732232827	0.8581493466595667	0.0052978552480199	6	7.545063296226259	0.0482904449273239	0.623110637774956	0.9991545236237314	0.0	0.0	0.0	0.0008192356531356	0.9943465684985536	0.9961872206153036	57	154	211	58	86
NZ_NARH01000030.1	24107	7.058406272037168	0.4474219106483594	0.0067201793949759	0	21.12206842979479	0.1360422697549621	0.2583896793462479	0.998035608475208	0.0	0.0094289057137274	0.0	0.0496536275770523	0.9873173864183656	0.9895649381923264	65	91	156	65	79
NZ_NARH01000031.1	24036	6.661050091529373	0.8169828590447662	0.0033097469481082	5	6.499963436459273	0.0419265232817584	0.5438092860708936	0.9972099819979456	0.0			0.0	0.9975518323005126	0.9988524213908652	15	70	85	15	32
NZ_NARH01000032.1	23706	6.764700919598414	0.7154728760651312	0.0058075646463835	4	8.382586670594758	0.0544450088358419	0.4823673331645997	0.9974539977930206	0.0	0.0127999999074854	0.0	0.0049354593773728	0.994927853082641	0.9968517708788808	36	145	181	36	58
NZ_NARH01000033.1	23450	14.893901918976546	0.7545842217484009	0.0046559119540984	5	22.805273796208137	0.1489268924036003	0.5494243070362473	0.999998057073846	0.0	0.0050605274534165	0.0	0.1018763326226012	0.9960416019869606	0.9979819931698232	25	127	152	26	51
NZ_NARH01000034.1	23412	4.603536647872886	0.6842644797539723	0.0045545115707492	3	5.305795128881718	0.0346769182169818	0.3877925849991457	0.9828356867235702	0.0			0.0	0.9962550941733672	0.998898557109814	9	63	72	10	34
NZ_NARH01000035.1	20675	27.545538089480047	0.8241837968561064	0.0126660806223352	10	40.85753813007145	0.2841580335753024	0.6444498186215236	0.9999999999726612	0.0	0.0167602715531068	0.0	0.1782345828295042	0.9781597117982588	0.9872410687481236	162	448	610	170	291
NZ_NARH01000036.1	19721	5.81922823386238	0.6907357639064956	0.0050726329273697	3	7.370361079055996	0.052485013042778	0.4389736828761219	0.9941328045168814	0.0			0.0	0.9949174078780176	0.9965345962804668	29	81	110	30	44
NZ_NARH01000037.1	18940	7.120855332629356	0.8146779303062301	0.0056624562874039	5	6.771782726569216	0.0492067286405635	0.5281414994720169	0.998140997561862	0.0			0.0	0.9953014095771268	0.9987003898830352	13	107	120	13	47
NZ_NARH01000038.1	18880	7.796663135593221	0.8305084745762712	0.0058575503586719	6	7.566647342180627	0.0550698635107919	0.5791313559322034	0.9989764246633962	0.0	0.0	0.0	0.0008474576271186	0.9923175416133164	0.9956100237790378	48	135	183	48	84
NZ_NARH01000039.1	18101	4.613391525330092	0.5614606927794045	0.003475847684096	2	6.1926447417508	0.0460295658633166	0.3783768852549583	0.9829844001398464	0.0			0.0	0.9981019126879837	0.9991239597021464	6	42	48	6	13
NZ_NARH01000040.1	17612	3.001987281399046	0.5011355893708835	0.0033410555182975	1	4.239728408978094	0.0319481730862808	0.2710084033613445	0.9294020921994632	0.0			0.0	0.9981143934632308	0.9993714644877436	3	21	24	3	9
NZ_NARH01000041.1	17365	3.1603800748632307	0.4533832421537576	0.0026374616725799	0	5.407635245249712	0.0410376517223426	0.2509069968327094	0.9386165857231776	0.0			0.0	0.9951801698416342	0.9970162956162496	13	16	29	13	21
NZ_NARH01000042.1	17185	3.600058190282223	0.6050043642711667	0.0038542959334904	2	4.438505568456861	0.033859039734844	0.2988070992144312	0.958366551404644	0.0			0.0	0.997273612463486	0.9992210321324244	4	34	38	4	14
NZ_NARH01000043.1	16750	6.1236417910447765	0.7695522388059701	0.0034751612219708	4	6.7630997832101	0.0522578278408166	0.444	0.9955157126906936	0.0			0.0	0.9959661153691004	0.9977141320424904	17	44	61	17	30
NZ_NARH01000044.1	16093	2.992481203007519	0.5951034611321693	0.0057295433209534	1	4.434770579935439	0.0349595751212528	0.2182315292363139	0.92880700870345	0.0			0.0	0.9911731207289294	0.9962984054669703	13	36	49	13	31
NZ_NARH01000045.1	15969	5.505729851587451	0.8296699855970944	0.0043514075753879	4	5.000317641100718	0.0395705723028957	0.4765483123551882	0.9922615932509964	0.0			0.0	0.9946123521681998	0.9971090670170828	22	52	74	22	41
NZ_NARH01000046.1	15953	9.808311916253995	0.2296119852065442	0.0057795972940053	0	33.863805726708264	0.2681193719902093	0.1585281765185231	0.9998267438498896	0.0	0.0040197426157447	0.0	0.0584216134896257	0.9920917358639778	0.995650454725188	11	28	39	11	20
NZ_NARH01000047.1	15566	8.09899781575228	0.8099062058332263	0.0046466866956204	6	7.447509771501024	0.059694802433906	0.6056790440704098	0.9992162457718864	0.0			0.0	0.9968179889690284	0.9989393296563428	10	86	96	10	30
NZ_NARH01000048.1	14984	3.8325547250400422	0.6025093432995194	0.0032539952285078	2	5.54618813871922	0.0453101195377829	0.3025894287239722	0.9660934077622514	0.0			0.0	0.9951477723864136	0.9969122187913542	14	26	40	14	22
NZ_NARH01000049.1	14928	3.955452840300107	0.4188102893890675	0.0053561543007453	0	6.436386799757548	0.0526812254836837	0.312433011789925	0.96958030011719	0.0			0.0	0.9929245283018868	0.994639794168096	24	46	70	25	33
NZ_NARH01000050.1	13165	6.652183820736802	0.748423851120395	0.0068942094588413	6	6.275534090511043	0.054696149799452	0.55366502088872	0.9971880534518912	0.0			0.0	0.9897105227054466	0.9949238578680204	37	94	131	37	75
