Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,bin_class,class_3
S35C2569,p__Bacteroidetes (UID2605),350,314,208,0,312,2,0,0,0,100.0,0.96,0.0,0,0
S35C2577,k__Bacteria (UID203),5449,103,58,78,25,0,0,0,0,33.45,0.0,0.0,3,2
S35C2672,o__Clostridiales (UID1212),172,263,149,58,197,8,0,0,0,77.71,4.31,75.0,1,1
S35C2691,k__Bacteria (UID203),5449,102,56,53,48,1,0,0,0,68.93,1.79,100.0,1,1
S35C2762,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,12.07,0.0,0.0,3,2
S35C308,c__Clostridia (UID1118),387,223,124,174,49,0,0,0,0,18.62,0.0,0.0,3,2
S35C3094,k__Bacteria (UID203),5449,104,58,66,36,2,0,0,0,52.3,2.59,100.0,2,1
S35C331,o__Actinomycetales (UID1590),562,286,170,11,269,6,0,0,0,97.19,1.73,66.67,0,0
S35C3383,o__Bacteroidales (UID2657),160,492,269,78,408,6,0,0,0,92.92,1.3,50.0,0,0
S35C3405,o__Clostridiales (UID1212),172,263,149,101,160,2,0,0,0,67.6,1.34,100.0,1,1
S35C3469,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S35C3603,p__Actinobacteria (UID2112),31,211,124,9,200,2,0,0,0,97.47,0.54,100.0,0,0
S35C382,p__Bacteroidetes (UID2605),350,314,208,179,134,1,0,0,0,46.41,0.48,0.0,3,2
S35C429,o__Actinomycetales (UID1590),562,286,170,20,262,4,0,0,0,93.73,0.98,100.0,0,0
S35C439,f__Lachnospiraceae (UID1256),33,333,171,49,277,7,0,0,0,89.72,2.26,57.14,1,1
S35C456,o__Actinomycetales (UID1590),562,282,168,169,113,0,0,0,0,42.16,0.0,0.0,3,2
S35C461,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,6.9,0.0,0.0,3,2
S35C465,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,39.66,0.0,0.0,3,2
S35C4858,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,15.79,0.0,0.0,3,2
S35C498,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S35C528,root (UID1),5656,56,24,52,4,0,0,0,0,16.67,0.0,0.0,3,2
S35C542,o__Bacteroidales (UID2621),198,427,260,193,232,2,0,0,0,61.29,0.77,0.0,1,1
S35C555,p__Bacteroidetes (UID2605),350,316,210,5,308,3,0,0,0,97.86,0.95,0.0,0,0
S35C590,o__Selenomonadales (UID1024),64,334,167,29,304,1,0,0,0,92.33,0.6,0.0,0,0
S35C5947,k__Bacteria (UID203),5449,103,58,93,10,0,0,0,0,14.66,0.0,0.0,3,2
S35C611,k__Bacteria (UID203),5449,102,56,98,4,0,0,0,0,7.14,0.0,0.0,3,2
S35C64,k__Bacteria (UID203),5449,103,57,81,22,0,0,0,0,27.11,0.0,0.0,3,2
S35C65,f__Lachnospiraceae (UID1256),33,333,171,77,253,3,0,0,0,79.8,1.36,100.0,1,1
S35C68,o__Actinomycetales (UID1572),580,286,172,93,167,26,0,0,0,71.31,11.53,100.0,3,2
S35C70,o__Actinomycetales (UID1572),580,286,171,67,215,4,0,0,0,76.67,0.94,100.0,1,1
S35C744,o__Clostridiales (UID1212),172,261,147,89,172,0,0,0,0,78.94,0.0,0.0,1,1
S35C7641,k__Bacteria (UID203),5449,103,57,88,15,0,0,0,0,19.3,0.0,0.0,3,2
S35C7866,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S35C8345,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S35C850,o__Bacteroidales (UID2657),160,492,269,111,377,4,0,0,0,82.04,0.81,75.0,1,1
S35C901,k__Bacteria (UID2495),2993,147,91,44,103,0,0,0,0,62.66,0.0,0.0,1,1
S35C931,o__Clostridiales (UID1226),155,278,158,48,229,1,0,0,0,88.86,0.63,0.0,1,1
S36C1039,o__Lactobacillales (UID355),490,334,183,127,207,0,0,0,0,66.21,0.0,0.0,1,1
S36C1134,o__Lactobacillales (UID355),490,332,181,5,326,1,0,0,0,97.79,0.55,0.0,0,0
S36C1166,o__Actinomycetales (UID1809),267,400,222,20,376,4,0,0,0,93.43,1.28,75.0,0,0
S36C12595,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C1290,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,19.31,0.0,0.0,3,2
S36C1335,p__Actinobacteria (UID2112),31,211,124,1,209,1,0,0,0,99.91,0.81,0.0,0,0
S36C13429,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C1456,k__Bacteria (UID203),5449,102,56,85,17,0,0,0,0,26.19,0.0,0.0,3,2
S36C1619,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C173,c__Bacilli (UID285),586,316,174,215,100,1,0,0,0,30.5,0.19,100.0,3,2
S36C1752,o__Lactobacillales (UID374),471,349,191,195,154,0,0,0,0,32.15,0.0,0.0,3,2
S36C1785,k__Bacteria (UID203),5449,102,56,73,29,0,0,0,0,38.31,0.0,0.0,3,2
S36C1797,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,3,2
S36C18,o__Actinomycetales (UID1812),229,457,227,19,427,10,1,0,0,95.2,2.86,100.0,0,0
S36C1822,o__Lactobacillales (UID544),293,475,267,223,211,41,0,0,0,52.76,5.92,2.44,2,1
S36C188,o__Lactobacillales (UID355),490,336,184,77,256,3,0,0,0,75.96,1.14,100.0,1,1
S36C1887,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,22.41,0.0,0.0,3,2
S36C1930,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.0,0.0,3,2
S36C1949,k__Bacteria (UID203),5449,102,56,75,27,0,0,0,0,38.39,0.0,0.0,3,2
S36C1967,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,30.17,0.0,0.0,3,2
S36C1996,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C205,g__Lactobacillus (UID377),91,430,154,19,407,3,1,0,0,96.19,1.79,83.33,0,0
S36C2466,c__Bacilli (UID284),725,279,151,106,173,0,0,0,0,54.8,0.0,0.0,1,1
S36C2590,f__Bifidobacteriaceae (UID1458),77,464,220,229,234,1,0,0,0,48.6,0.45,0.0,3,2
S36C2847,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S36C2949,c__Clostridia (UID1085),35,420,196,284,134,2,0,0,0,31.07,0.58,50.0,3,2
S36C3001,o__Clostridiales (UID1120),304,250,143,189,56,5,0,0,0,21.33,0.11,0.0,3,2
S36C310,k__Bacteria (UID203),5449,102,57,79,23,0,0,0,0,27.11,0.0,0.0,3,2
S36C362,g__Lactobacillus (UID377),91,430,154,241,186,3,0,0,0,47.96,0.99,0.0,3,2
S36C39,o__Lactobacillales (UID544),293,475,267,12,457,5,1,0,0,96.74,2.06,100.0,0,0
S36C429,o__Actinomycetales (UID1590),562,286,170,169,111,6,0,0,0,40.01,1.08,16.67,3,2
S36C442,o__Lactobacillales (UID355),490,336,184,34,301,1,0,0,0,90.11,0.14,100.0,0,0
S36C456,k__Bacteria (UID203),5449,102,57,3,21,23,27,20,8,97.93,206.56,17.11,3,2
S36C4789,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C535,o__Clostridiales (UID1125),128,313,164,68,243,2,0,0,0,74.34,1.22,0.0,1,1
S36C569,g__Lactobacillus (UID380),58,449,129,166,281,2,0,0,0,58.41,0.52,50.0,1,1
S36C5758,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C584,o__Lactobacillales (UID374),471,350,191,40,274,33,3,0,0,86.32,12.82,95.24,3,2
S36C654,o__Actinomycetales (UID1812),229,455,226,27,412,16,0,0,0,93.0,4.45,87.5,0,0
S36C672,f__Enterobacteriaceae (UID5124),134,1173,336,58,1105,10,0,0,0,94.33,0.91,60.0,0,0
S36C68,o__Actinomycetales (UID1572),580,286,172,101,178,7,0,0,0,67.03,2.75,100.0,1,1
S36C70,o__Actinomycetales (UID1572),580,286,171,116,170,0,0,0,0,55.13,0.0,0.0,1,1
S36C8145,k__Bacteria (UID203),5449,102,56,93,9,0,0,0,0,16.07,0.0,0.0,3,2
S36C8443,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C9254,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S36C931,o__Clostridiales (UID1226),155,278,158,122,153,3,0,0,0,56.43,1.9,0.0,2,1
S37C1143,p__Actinobacteria (UID2112),31,211,124,16,194,1,0,0,0,93.01,0.81,0.0,0,0
S37C1290,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S37C1335,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S37C1348,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,19.59,0.0,0.0,3,2
S37C1429,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S37C153,p__Actinobacteria (UID2112),31,211,124,0,211,0,0,0,0,100.0,0.0,0.0,0,0
S37C1735,f__Lachnospiraceae (UID1256),33,333,171,43,288,2,0,0,0,93.96,0.88,0.0,0,0
S37C1754,f__Lachnospiraceae (UID1256),33,333,171,82,249,2,0,0,0,82.92,1.17,0.0,1,1
S37C180,o__Clostridiales (UID1226),155,278,158,50,226,2,0,0,0,78.27,0.95,50.0,1,1
S37C1864,k__Bacteria (UID203),5449,103,57,91,12,0,0,0,0,19.3,0.0,0.0,3,2
S37C1943,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S37C1945,p__Actinobacteria (UID2112),31,211,124,53,138,20,0,0,0,89.08,9.76,30.0,2,1
S37C1965,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,28.21,0.0,0.0,3,2
S37C2044,o__Clostridiales (UID1212),172,257,149,31,222,4,0,0,0,83.78,2.24,75.0,1,1
S37C2169,k__Bacteria (UID203),5449,103,57,93,10,0,0,0,0,14.04,0.0,0.0,3,2
S37C2300,o__Clostridiales (UID1212),172,261,147,5,189,67,0,0,0,97.28,27.38,0.0,3,2
S37C2366,p__Actinobacteria (UID2112),31,211,124,59,151,1,0,0,0,83.02,0.81,100.0,1,1
S37C2590,f__Bifidobacteriaceae (UID1458),77,464,220,5,451,8,0,0,0,98.64,2.05,75.0,0,0
S37C2652,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S37C2653,o__Clostridiales (UID1212),172,263,149,14,247,2,0,0,0,93.62,0.36,0.0,0,0
S37C2906,k__Bacteria (UID203),5449,102,56,65,37,0,0,0,0,56.25,0.0,0.0,1,1
S37C294,o__Clostridiales (UID1226),155,278,158,28,244,6,0,0,0,95.9,3.16,0.0,0,0
S37C2991,f__Lachnospiraceae (UID1256),33,333,171,249,79,5,0,0,0,15.39,0.53,20.0,3,2
S37C3020,p__Actinobacteria (UID2112),31,211,124,42,166,3,0,0,0,87.85,1.61,100.0,1,1
S37C332,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,35.84,0.0,0.0,3,2
S37C3325,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,17.54,0.0,0.0,3,2
S37C3570,f__Lachnospiraceae (UID1256),33,333,171,150,177,6,0,0,0,59.93,2.14,66.67,2,1
S37C3886,o__Clostridiales (UID1212),172,261,147,95,165,1,0,0,0,60.81,0.34,100.0,1,1
S37C4048,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S37C603,p__Actinobacteria (UID2112),31,211,124,15,196,0,0,0,0,95.91,0.0,0.0,0,0
S37C693,o__Clostridiales (UID1226),155,278,158,212,65,1,0,0,0,27.69,0.63,0.0,3,2
S37C71,p__Bacteroidetes (UID2605),350,314,208,23,289,2,0,0,0,93.53,0.72,0.0,0,0
S37C878,o__Clostridiales (UID1226),155,278,158,85,190,3,0,0,0,80.51,1.16,33.33,1,1
S37C931,k__Bacteria (UID203),5449,103,57,87,16,0,0,0,0,21.53,0.0,0.0,3,2
S38C1024,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,12.38,0.0,0.0,3,2
S38C1070,f__Lachnospiraceae (UID1256),33,333,171,111,218,4,0,0,0,71.33,1.17,50.0,1,1
S38C1133,o__Clostridiales (UID1212),172,261,147,69,190,2,0,0,0,84.55,0.91,50.0,1,1
S38C1191,p__Bacteroidetes (UID2605),350,314,208,72,239,3,0,0,0,90.54,0.8,66.67,0,0
S38C1193,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,25.44,0.0,0.0,3,2
S38C1290,p__Actinobacteria (UID2112),31,211,124,29,155,27,0,0,0,87.49,10.63,74.07,3,2
S38C1335,p__Actinobacteria (UID2112),31,211,124,42,168,1,0,0,0,87.79,0.81,0.0,1,1
S38C1343,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C1425,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,9.57,0.0,0.0,3,2
S38C1449,o__Clostridiales (UID1212),172,263,149,30,228,5,0,0,0,89.39,2.24,80.0,1,1
S38C1457,k__Bacteria (UID203),5449,104,58,69,35,0,0,0,0,54.14,0.0,0.0,1,1
S38C1515,o__Clostridiales (UID1212),172,263,149,28,225,9,1,0,0,90.94,5.15,16.67,1,1
S38C153,p__Actinobacteria (UID2112),31,211,124,68,141,2,0,0,0,72.3,1.21,50.0,1,1
S38C1655,k__Bacteria (UID203),5449,103,57,99,4,0,0,0,0,7.02,0.0,0.0,3,2
S38C169,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S38C1731,c__Clostridia (UID1118),387,223,124,66,156,1,0,0,0,69.08,0.81,100.0,1,1
S38C1736,f__Lachnospiraceae (UID1256),33,333,171,75,250,8,0,0,0,83.69,2.11,50.0,1,1
S38C1741,k__Bacteria (UID203),5449,98,58,90,8,0,0,0,0,12.07,0.0,0.0,3,2
S38C177,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,13.79,0.0,0.0,3,2
S38C1770,o__Clostridiales (UID1212),172,261,147,135,126,0,0,0,0,57.19,0.0,0.0,1,1
S38C1785,k__Bacteria (UID203),5449,102,56,67,35,0,0,0,0,53.57,0.0,0.0,1,1
S38C1797,p__Actinobacteria (UID2112),31,211,124,37,171,3,0,0,0,91.09,2.42,33.33,0,0
S38C1802,o__Bacteroidales (UID2657),160,492,269,232,255,5,0,0,0,54.9,1.86,0.0,2,1
S38C185,o__Clostridiales (UID1212),172,263,149,71,192,0,0,0,0,81.98,0.0,0.0,1,1
S38C1861,o__Clostridiales (UID1226),155,278,158,118,159,1,0,0,0,64.23,0.63,100.0,1,1
S38C1862,p__Bacteroidetes (UID2605),350,314,208,51,258,5,0,0,0,96.27,1.92,20.0,0,0
S38C1864,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,19.3,0.0,0.0,3,2
S38C1913,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,20.69,0.0,0.0,3,2
S38C193,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,34.48,0.0,0.0,3,2
S38C1931,k__Bacteria (UID2329),174,149,89,2,147,0,0,0,0,97.75,0.0,0.0,0,0
S38C1967,c__Clostridia (UID1085),35,420,196,67,349,4,0,0,0,81.23,2.04,25.0,1,1
S38C1974,p__Bacteroidetes (UID2605),350,316,210,20,264,32,0,0,0,92.81,11.13,18.75,3,2
S38C2044,k__Bacteria (UID203),5449,98,58,70,28,0,0,0,0,38.56,0.0,0.0,3,2
S38C2047,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S38C2057,k__Bacteria (UID203),5449,103,57,94,9,0,0,0,0,6.06,0.0,0.0,3,2
S38C2063,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S38C2069,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,8.62,0.0,0.0,3,2
S38C2078,k__Bacteria (UID203),5449,102,56,68,34,0,0,0,0,47.84,0.0,0.0,3,2
S38C2190,p__Actinobacteria (UID2112),31,211,124,60,149,1,0,1,0,80.65,2.82,14.29,1,1
S38C2191,k__Bacteria (UID203),5449,103,57,90,13,0,0,0,0,21.05,0.0,0.0,3,2
S38C2300,o__Clostridiales (UID1212),172,261,147,81,177,3,0,0,0,78.94,1.53,100.0,1,1
S38C2332,k__Bacteria (UID203),5449,103,57,64,39,0,0,0,0,59.81,0.0,0.0,1,1
S38C2349,k__Bacteria (UID203),5449,102,56,87,15,0,0,0,0,25.16,0.0,0.0,3,2
S38C2375,o__Clostridiales (UID1212),172,257,149,62,137,52,6,0,0,75.67,28.95,11.43,3,2
S38C2610,k__Bacteria (UID203),5449,104,58,84,18,2,0,0,0,24.22,0.31,100.0,3,2
S38C2715,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S38C2731,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S38C2781,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C2842,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C2865,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,8.28,0.0,0.0,3,2
S38C2904,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,13.79,0.0,0.0,3,2
S38C294,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C2943,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,31.03,0.0,0.0,3,2
S38C2948,k__Bacteria (UID203),5449,104,58,68,36,0,0,0,0,52.54,0.0,0.0,1,1
S38C3002,o__Clostridiales (UID1212),172,257,149,111,145,1,0,0,0,64.79,0.67,100.0,1,1
S38C3007,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S38C302,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,12.82,0.0,0.0,3,2
S38C3020,k__Bacteria (UID203),5449,104,58,60,44,0,0,0,0,61.38,0.0,0.0,1,1
S38C3027,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C3041,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,27.59,0.0,0.0,3,2
S38C308,o__Clostridiales (UID1120),304,250,143,66,182,2,0,0,0,74.46,0.93,0.0,1,1
S38C3115,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,24.14,0.0,0.0,3,2
S38C3177,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C3281,k__Bacteria (UID203),5449,104,58,54,50,0,0,0,0,68.9,0.0,0.0,1,1
S38C3444,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C345,k__Bacteria (UID203),5449,98,58,91,6,1,0,0,0,11.21,1.72,0.0,3,2
S38C3593,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C3673,k__Bacteria (UID203),5449,98,58,79,19,0,0,0,0,26.9,0.0,0.0,3,2
S38C3800,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,28.68,0.0,0.0,3,2
S38C3848,o__Clostridiales (UID1212),172,257,149,180,76,1,0,0,0,31.21,0.34,100.0,3,2
S38C4485,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S38C449,o__Clostridiales (UID1212),172,263,149,16,236,10,1,0,0,93.88,3.35,61.54,0,0
S38C461,k__Bacteria (UID209),5443,105,59,67,38,0,0,0,0,37.49,0.0,0.0,3,2
S38C4717,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S38C48,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S38C5333,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,18.97,0.0,0.0,3,2
S38C540,o__Bacteroidales (UID2657),160,492,269,118,372,2,0,0,0,80.73,0.45,50.0,1,1
S38C547,c__Clostridia (UID1118),387,223,124,52,169,2,0,0,0,93.01,1.21,0.0,0,0
S38C5711,k__Bacteria (UID203),5449,102,56,91,11,0,0,0,0,16.07,0.0,0.0,3,2
S38C5847,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,13.53,0.0,0.0,3,2
S38C609,o__Clostridiales (UID1212),172,263,149,77,183,3,0,0,0,64.58,0.73,33.33,1,1
S38C612,root (UID1),5656,56,24,52,4,0,0,0,0,16.67,0.0,0.0,3,2
S38C64,o__Clostridiales (UID1212),172,263,149,30,225,8,0,0,0,95.51,3.19,0.0,0,0
S38C71,p__Bacteroidetes (UID2605),350,314,208,5,306,3,0,0,0,98.24,0.99,33.33,0,0
S38C782,o__Clostridiales (UID1212),172,263,149,135,126,2,0,0,0,57.74,1.34,50.0,1,1
S38C801,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,23.04,0.0,0.0,3,2
S38C9079,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,11.21,0.0,0.0,3,2
S38C931,o__Clostridiales (UID1226),155,278,158,26,248,4,0,0,0,93.14,1.9,0.0,0,0
S38C9482,o__Clostridiales (UID1212),172,263,149,43,220,0,0,0,0,80.2,0.0,0.0,1,1
S38C973,k__Bacteria (UID203),5449,103,57,12,39,52,0,0,0,93.78,75.44,32.69,3,2
S39C1039,o__Lactobacillales (UID355),490,334,183,125,202,7,0,0,0,63.16,0.12,85.71,1,1
S39C105,o__Lactobacillales (UID355),490,334,183,81,249,4,0,0,0,82.29,1.82,25.0,1,1
S39C1120,o__Lactobacillales (UID375),177,350,163,23,322,5,0,0,0,91.9,1.64,80.0,0,0
S39C1134,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,18.1,0.0,0.0,3,2
S39C1771,o__Lactobacillales (UID374),471,350,191,87,173,88,2,0,0,81.94,32.5,91.49,3,2
S39C1872,k__Bacteria (UID203),5449,103,57,87,16,0,0,0,0,13.08,0.0,0.0,3,2
S39C188,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,17.16,0.0,0.0,3,2
S39C205,g__Lactobacillus (UID377),91,430,154,63,362,5,0,0,0,83.71,1.77,80.0,1,1
S39C2235,k__Bacteria (UID203),5449,104,58,96,7,1,0,0,0,12.07,1.72,100.0,3,2
S39C2561,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S39C307,o__Actinomycetales (UID1812),229,457,227,57,397,3,0,0,0,88.08,0.81,100.0,1,1
S39C310,o__Actinomycetales (UID1809),267,400,222,12,383,5,0,0,0,96.92,1.95,20.0,0,0
S39C579,p__Actinobacteria (UID1454),732,206,120,10,196,0,0,0,0,94.58,0.0,0.0,0,0
S3C1032,o__Bacteroidales (UID2654),163,486,266,15,468,3,0,0,0,96.62,0.94,0.0,0,0
S3C1046,k__Bacteria (UID203),5449,104,58,81,22,1,0,0,0,28.37,1.72,0.0,3,2
S3C107,o__Actinomycetales (UID1572),580,286,171,45,239,2,0,0,0,90.69,0.68,0.0,0,0
S3C11004,o__Clostridiales (UID1212),172,261,147,199,62,0,0,0,0,24.15,0.0,0.0,3,2
S3C1162,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,22.65,0.0,0.0,3,2
S3C1166,o__Actinomycetales (UID1809),267,400,222,76,316,8,0,0,0,79.56,1.69,62.5,1,1
S3C1247,k__Bacteria (UID203),5449,104,58,101,2,1,0,0,0,1.88,0.86,0.0,3,2
S3C12764,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C12787,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S3C1295,o__Campylobacterales (UID3068),106,477,284,3,474,0,0,0,0,99.47,0.0,0.0,0,0
S3C1333,o__Clostridiales (UID1212),172,263,149,21,235,7,0,0,0,89.86,2.37,28.57,1,1
S3C1449,o__Clostridiales (UID1212),172,263,149,29,230,4,0,0,0,87.01,2.01,100.0,1,1
S3C1454,o__Clostridiales (UID1212),172,263,149,174,89,0,0,0,0,33.82,0.0,0.0,3,2
S3C150182,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.0,0.0,3,2
S3C160,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.0,0.0,3,2
S3C1752,o__Lactobacillales (UID374),471,350,191,194,155,1,0,0,0,40.06,0.02,100.0,3,2
S3C1767,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C1770,k__Bacteria (UID203),5449,102,56,98,4,0,0,0,0,5.36,0.0,0.0,3,2
S3C1785,k__Bacteria (UID203),5449,102,56,86,16,0,0,0,0,26.79,0.0,0.0,3,2
S3C18,o__Actinomycetales (UID1812),229,457,227,32,402,22,1,0,0,92.12,5.78,92.0,1,1
S3C181,c__Bacilli (UID285),586,325,181,3,320,2,0,0,0,98.99,0.55,100.0,0,0
S3C1817,c__Clostridia (UID1118),387,223,124,114,108,1,0,0,0,50.01,0.4,100.0,2,1
S3C1832,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,23.28,0.0,0.0,3,2
S3C188,o__Lactobacillales (UID355),490,336,184,16,319,1,0,0,0,92.36,0.27,0.0,0,0
S3C1902,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C1920,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,8.62,0.0,0.0,3,2
S3C1924,o__Clostridiales (UID1212),172,261,147,79,182,0,0,0,0,66.67,0.0,0.0,1,1
S3C199,c__Clostridia (UID1118),387,223,124,15,206,2,0,0,0,90.73,1.61,50.0,0,0
S3C205,g__Lactobacillus (UID377),91,430,154,28,402,0,0,0,0,94.57,0.0,0.0,0,0
S3C2098,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S3C2125,c__Clostridia (UID1118),387,223,124,88,135,0,0,0,0,63.38,0.0,0.0,1,1
S3C2208,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C2220,o__Clostridiales (UID1212),172,261,147,28,233,0,0,0,0,96.63,0.0,0.0,0,0
S3C224,k__Bacteria (UID203),5449,103,58,50,53,0,0,0,0,81.03,0.0,0.0,1,1
S3C2294,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C2303,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C2402,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S3C2566,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,18.97,0.0,0.0,3,2
S3C2670,k__Bacteria (UID203),5449,98,58,80,18,0,0,0,0,22.24,0.0,0.0,3,2
S3C270,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,3,2
S3C2722,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S3C2911,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,18.97,0.0,0.0,3,2
S3C2935,o__Clostridiales (UID1212),172,263,149,61,191,10,1,0,0,74.18,4.25,7.69,1,1
S3C294,o__Clostridiales (UID1226),155,278,158,75,200,3,0,0,0,74.76,1.58,66.67,1,1
S3C3016,k__Bacteria (UID203),5449,102,57,89,13,0,0,0,0,17.02,0.0,0.0,3,2
S3C30847,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
